store_id,date,summed_revenue
S0072,2019-04-12,259.3
S0072,2019-04-13,524.46
S0072,2019-04-14,489.78
S0072,2019-04-15,310.36
S0072,2019-04-16,389.96
S0072,2019-04-17,316.93
S0072,2019-04-18,291.46
S0072,2019-04-19,240.75
S0072,2019-04-20,517.31
S0072,2019-04-21,408.94
S0072,2019-04-22,245.75
S0072,2019-04-23,313.28000000000003
S0072,2019-04-24,430.45
S0072,2019-04-25,371.43
S0072,2019-04-26,501.86
S0072,2019-04-27,424.43
S0072,2019-04-28,382.45
S0072,2019-04-29,426.08
S0072,2019-04-30,422.68
S0072,2019-05-01,432.33
S0072,2019-05-02,519.67
S0072,2019-05-03,306.06
S0072,2019-05-04,395.17
S0072,2019-05-05,489.04
S0072,2019-05-06,422.96
S0072,2019-05-07,306.74
S0072,2019-05-08,404.24
S0072,2019-05-09,451.4
S0072,2019-05-10,335.13
S0072,2019-05-11,521.26
S0072,2019-05-12,381.65
S0072,2019-05-13,320.3
S0072,2019-05-14,221.16
S0072,2019-05-15,436.08
S0072,2019-05-16,320.3
S0072,2019-05-17,252.03
S0072,2019-05-18,488.76000000000005
S0072,2019-05-19,394.96999999999997
S0072,2019-05-20,400.87
S0072,2019-05-21,243.51
S0072,2019-05-22,380.38
S0072,2019-05-23,486.82
S0072,2019-05-24,348.77
S0072,2019-05-25,411.43
S0072,2019-05-26,440.6
S0072,2019-05-27,364.39
S0072,2019-05-28,303.93
S0072,2019-05-29,153.46
S0072,2019-05-30,457.69
S0072,2019-05-31,491.13
S0072,2019-06-01,425.85
S0072,2019-06-02,476.31
S0072,2019-06-03,420.66999999999996
S0072,2019-06-04,212.06
S0072,2019-06-05,257.95
S0072,2019-06-06,430.61
S0072,2019-06-07,453.25
S0072,2019-06-08,682.46
S0072,2019-06-09,515.34
S0072,2019-06-10,0.0
S0072,2019-06-11,492.79
S0072,2019-06-12,408.8
S0072,2019-06-13,235.41
S0072,2019-06-14,426.12
S0072,2019-06-15,352.98
S0072,2019-06-16,566.99
S0072,2019-06-17,1210.01
S0072,2019-06-18,767.25
S0072,2019-06-19,668.14
S0072,2019-06-20,504.61
S0072,2019-06-21,423.26
S0072,2019-06-22,547.18
S0072,2019-06-23,904.61
S0072,2019-06-24,415.9
S0072,2019-06-25,0.0
S0072,2019-06-26,555.22
S0072,2019-06-27,521.8299999999999
S0072,2019-06-28,632.26
S0072,2019-06-29,525.98
S0072,2019-06-30,528.96
S0072,2019-07-01,325.59
S0072,2019-07-02,447.3
S0072,2019-07-03,489.05
S0072,2019-07-04,434.8
S0072,2019-07-05,427.03
S0072,2019-07-06,544.25
S0072,2019-07-07,667.46
S0072,2019-07-08,467.18
S0072,2019-07-09,461.21
S0072,2019-07-10,359.69
S0072,2019-07-11,445.74
S0072,2019-07-12,304.56
S0072,2019-07-13,581.07
S0072,2019-07-14,468.59000000000003
S0072,2019-07-15,482.65
S0072,2019-07-16,672.72
S0072,2019-07-17,218.21
S0072,2019-07-18,326.22
S0072,2019-07-19,376.01
S0072,2019-07-20,737.4
S0072,2019-07-21,426.02
S0072,2019-07-22,445.29
S0072,2019-07-23,443.32
S0072,2019-07-24,374.29
S0072,2019-07-25,355.56
S0072,2019-07-26,333.23
S0072,2019-07-27,451.4
S0072,2019-07-28,508.9
S0072,2019-07-29,275.69
S0072,2019-07-30,436.55
S0072,2019-07-31,489.47
S0072,2019-08-01,397.93
S0072,2019-08-02,494.94
S0072,2019-08-03,694.47
S0072,2019-08-04,551.22
S0072,2019-08-05,442.14
S0072,2019-08-06,346.94
S0072,2019-08-07,330.97
S0072,2019-08-08,791.56
S0072,2019-08-09,623.31
S0072,2019-08-10,588.51
S0072,2019-08-11,284.48
S0072,2019-08-12,513.83
S0072,2019-08-13,422.76
S0072,2019-08-14,476.04
S0072,2019-08-15,459.74
S0072,2019-08-16,1271.4299999999998
S0072,2019-08-17,1225.37
S0072,2019-08-18,280.9
S0072,2019-08-19,422.12
S0072,2019-08-20,3615.6900000000005
S0072,2019-08-21,2673.4199999999996
S0072,2019-08-22,403.91
S0072,2019-08-23,681.38
S0072,2019-08-24,580.8
S0072,2019-08-25,674.9
S0072,2019-08-26,497.5
S0072,2019-08-27,366.36
S0072,2019-08-28,418.2
S0072,2019-08-29,536.43
S0072,2019-08-30,478.92
S0072,2019-08-31,527.22
S0072,2019-09-01,506.37
S0072,2019-09-02,444.5
S0072,2019-09-03,312.01
S0072,2019-09-04,344.68
S0072,2019-09-05,448.4
S0072,2019-09-06,559.0
S0072,2019-09-07,332.01
S0072,2019-09-08,454.44
S0072,2019-09-09,618.86
S0072,2019-09-10,668.03
S0072,2019-09-11,406.92
S0072,2019-09-12,445.19
S0072,2019-09-13,205.17
S0072,2019-09-14,508.52
S0072,2019-09-15,439.96
S0072,2019-09-16,611.39
S0072,2019-09-17,462.56
S0072,2019-09-18,353.77000000000004
S0072,2019-09-19,604.06
S0072,2019-09-20,417.76
S0072,2019-09-21,529.81
S0072,2019-09-22,469.32
S0072,2019-09-23,315.96
S0072,2019-09-24,359.3
S0072,2019-09-25,268.3
S0072,2019-09-26,739.71
S0072,2019-09-27,291.24
S0072,2019-09-28,739.05
S0072,2019-09-29,654.91
S0072,2019-09-30,390.39
S0073,2017-01-02,59.620000000000005
S0073,2017-01-03,55.2
S0073,2017-01-04,47.66
S0073,2017-01-05,77.91
S0073,2017-01-06,82.5
S0073,2017-01-07,135.06
S0073,2017-01-08,71.78
S0073,2017-01-09,53.63
S0073,2017-01-10,59.13
S0073,2017-01-11,22.91
S0073,2017-01-12,98.73
S0073,2017-01-13,117.25
S0073,2017-01-14,77.24
S0073,2017-01-15,111.25
S0073,2017-01-16,54.92
S0073,2017-01-17,67.14
S0073,2017-01-18,47.92
S0073,2017-01-19,37.43
S0073,2017-01-20,358.82
S0073,2017-01-21,546.01
S0073,2017-01-22,73.33
S0073,2017-01-23,54.46
S0073,2017-01-24,95.60000000000001
S0073,2017-01-25,57.07
S0073,2017-01-26,38.83
S0073,2017-01-27,100.39999999999999
S0073,2017-01-28,68.9
S0073,2017-01-29,62.59
S0073,2017-01-30,57.29
S0073,2017-01-31,76.99000000000001
S0073,2017-02-01,35.18
S0073,2017-02-02,39.14
S0073,2017-02-03,69.68
S0073,2017-02-04,50.120000000000005
S0073,2017-02-05,169.9
S0073,2017-02-06,64.28
S0073,2017-02-07,98.93
S0073,2017-02-08,50.17
S0073,2017-02-09,151.75
S0073,2017-02-10,50.93
S0073,2017-02-11,56.089999999999996
S0073,2017-02-12,169.22
S0073,2017-02-13,41.87
S0073,2017-02-14,55.84
S0073,2017-02-15,76.22
S0073,2017-02-16,100.72
S0073,2017-02-17,70.41
S0073,2017-02-18,79.96
S0073,2017-02-19,97.25
S0073,2017-02-20,63.03
S0073,2017-02-21,140.1
S0073,2017-02-22,57.769999999999996
S0073,2017-02-23,81.04
S0073,2017-02-24,102.31
S0073,2017-02-25,58.22
S0073,2017-02-26,59.839999999999996
S0073,2017-02-27,79.89
S0073,2017-02-28,90.74
S0073,2017-03-01,79.14
S0073,2017-03-02,69.68
S0073,2017-03-03,109.27
S0073,2017-03-04,79.96000000000001
S0073,2017-03-05,100.42
S0073,2017-03-06,107.89
S0073,2017-03-07,102.92
S0073,2017-03-08,70.85
S0073,2017-03-09,77.7
S0073,2017-03-10,95.35
S0073,2017-03-11,121.66
S0073,2017-03-12,105.56
S0073,2017-03-13,121.02000000000001
S0073,2017-03-14,78.57
S0073,2017-03-15,45.67
S0073,2017-03-16,106.85
S0073,2017-03-17,73.2
S0073,2017-03-18,104.47
S0073,2017-03-19,110.61
S0073,2017-03-20,62.04
S0073,2017-03-21,33.46
S0073,2017-03-22,37.33
S0073,2017-03-23,62.74
S0073,2017-03-24,104.79
S0073,2017-03-25,100.31
S0073,2017-03-26,77.3
S0073,2017-03-27,87.35
S0073,2017-03-28,85.1
S0073,2017-03-29,64.74
S0073,2017-03-30,123.76
S0073,2017-03-31,131.13
S0073,2017-04-01,170.25
S0073,2017-04-02,152.74
S0073,2017-04-03,111.44
S0073,2017-04-04,66.7
S0073,2017-04-05,84.2
S0073,2017-04-06,133.62
S0073,2017-04-07,98.14
S0073,2017-04-08,171.53
S0073,2017-04-09,159.77
S0073,2017-04-10,121.55
S0073,2017-04-11,182.85000000000002
S0073,2017-04-12,95.44999999999999
S0073,2017-04-13,75.51
S0073,2017-04-14,170.85
S0073,2017-04-15,121.60000000000001
S0073,2017-04-16,271.85
S0073,2017-04-17,143.8
S0073,2017-04-18,122.79
S0073,2017-04-19,61.980000000000004
S0073,2017-04-20,78.4
S0073,2017-04-21,80.87
S0073,2017-04-22,82.93
S0073,2017-04-23,60.88
S0073,2017-04-24,61.2
S0073,2017-04-25,65.39
S0073,2017-04-26,93.24
S0073,2017-04-27,119.41
S0073,2017-04-28,33.910000000000004
S0073,2017-04-29,91.97
S0073,2017-04-30,148.24
S0073,2017-05-01,103.33
S0073,2017-05-02,114.44
S0073,2017-05-03,161.57
S0073,2017-05-04,87.28
S0073,2017-05-05,66.95
S0073,2017-05-06,134.94
S0073,2017-05-07,94.25
S0073,2017-05-08,64.35
S0073,2017-05-09,79.8
S0073,2017-05-10,82.77
S0073,2017-05-11,86.08
S0073,2017-05-12,91.56
S0073,2017-05-13,157.4
S0073,2017-05-14,135.05
S0073,2017-05-15,61.269999999999996
S0073,2017-05-16,97.81
S0073,2017-05-17,59.24
S0073,2017-05-18,138.21
S0073,2017-05-19,130.43
S0073,2017-05-20,50.92
S0073,2017-05-21,106.25
S0073,2017-05-22,83.44
S0073,2017-05-23,78.51
S0073,2017-05-24,80.37
S0073,2017-05-25,64.08
S0073,2017-05-26,139.60999999999999
S0073,2017-05-27,89.8
S0073,2017-05-28,88.95
S0073,2017-05-29,98.88
S0073,2017-05-30,65.15
S0073,2017-05-31,86.1
S0073,2017-06-01,81.15
S0073,2017-06-02,107.23
S0073,2017-06-03,78.24
S0073,2017-06-04,143.61
S0073,2017-06-05,141.08
S0073,2017-06-06,147.34
S0073,2017-06-07,44.02
S0073,2017-06-08,128.22
S0073,2017-06-09,138.34
S0073,2017-06-10,112.15
S0073,2017-06-11,136.62
S0073,2017-06-12,66.79
S0073,2017-06-13,53.32
S0073,2017-06-14,86.4
S0073,2017-06-15,120.97
S0073,2017-06-16,43.56
S0073,2017-06-17,114.02
S0073,2017-06-18,122.07
S0073,2017-06-19,95.81
S0073,2017-06-20,82.37
S0073,2017-06-21,50.269999999999996
S0073,2017-06-22,149.74
S0073,2017-06-23,105.27000000000001
S0073,2017-06-24,80.25
S0073,2017-06-25,0.0
S0073,2017-06-26,104.14999999999999
S0073,2017-06-27,120.08000000000001
S0073,2017-06-28,116.4
S0073,2017-06-29,116.21000000000001
S0073,2017-06-30,128.58
S0073,2017-07-01,190.68
S0073,2017-07-02,106.38
S0073,2017-07-03,92.95
S0073,2017-07-04,101.28
S0073,2017-07-05,111.12
S0073,2017-07-06,101.6
S0073,2017-07-07,106.43
S0073,2017-07-08,195.76999999999998
S0073,2017-07-09,88.06
S0073,2017-07-10,87.54
S0073,2017-07-11,108.8
S0073,2017-07-12,148.92
S0073,2017-07-13,155.12
S0073,2017-07-14,126.61
S0073,2017-07-15,188.52
S0073,2017-07-16,116.17
S0073,2017-07-17,78.6
S0073,2017-07-18,59.24
S0073,2017-07-19,86.1
S0073,2017-07-20,61.65
S0073,2017-07-21,181.44
S0073,2017-07-22,123.32000000000001
S0073,2017-07-23,129.92
S0073,2017-07-24,58.38
S0073,2017-07-25,86.48
S0073,2017-07-26,72.94
S0073,2017-07-27,68.49
S0073,2017-07-28,84.22
S0073,2017-07-29,98.53
S0073,2017-07-30,99.92
S0073,2017-07-31,90.72
S0073,2017-08-01,132.05
S0073,2017-08-02,68.8
S0073,2017-08-03,73.01
S0073,2017-08-04,115.47999999999999
S0073,2017-08-05,110.12
S0073,2017-08-06,59.540000000000006
S0073,2017-08-07,60.3
S0073,2017-08-08,157.21
S0073,2017-08-09,97.13
S0073,2017-08-10,67.86
S0073,2017-08-11,126.57000000000001
S0073,2017-08-12,125.0
S0073,2017-08-13,155.44
S0073,2017-08-14,84.6
S0073,2017-08-15,75.74
S0073,2017-08-16,118.01
S0073,2017-08-17,42.04
S0073,2017-08-18,83.75
S0073,2017-08-19,149.33
S0073,2017-08-20,100.73
S0073,2017-08-21,61.32
S0073,2017-08-22,80.67999999999999
S0073,2017-08-23,30.52
S0073,2017-08-24,90.75
S0073,2017-08-25,87.8
S0073,2017-08-26,105.50999999999999
S0073,2017-08-27,181.55
S0073,2017-08-28,80.11
S0073,2017-08-29,125.67999999999999
S0073,2017-08-30,58.269999999999996
S0073,2017-08-31,146.76
S0073,2017-09-01,0.0
S0073,2017-09-02,88.04
S0073,2017-09-03,109.36
S0073,2017-09-04,79.26
S0073,2017-09-05,64.66
S0073,2017-09-06,104.21000000000001
S0073,2017-09-07,140.88
S0073,2017-09-08,123.47
S0073,2017-09-09,142.52
S0073,2017-09-10,152.39
S0073,2017-09-11,102.98
S0073,2017-09-12,92.79
S0073,2017-09-13,156.78
S0073,2017-09-14,314.95
S0073,2017-09-15,239.51999999999998
S0073,2017-09-16,112.28
S0073,2017-09-17,123.82000000000001
S0073,2017-09-18,145.89
S0073,2017-09-19,87.0
S0073,2017-09-20,105.61
S0073,2017-09-21,93.93
S0073,2017-09-22,162.82
S0073,2017-09-23,117.2
S0073,2017-09-24,143.6
S0073,2017-09-25,75.21000000000001
S0073,2017-09-26,77.88000000000001
S0073,2017-09-27,114.07000000000001
S0073,2017-09-28,63.78
S0073,2017-09-29,89.4
S0073,2017-09-30,111.72
S0073,2017-10-01,134.55
S0073,2017-10-02,161.6
S0073,2017-10-03,103.64
S0073,2017-10-04,62.07
S0073,2017-10-05,71.53
S0073,2017-10-06,54.480000000000004
S0073,2017-10-07,111.81
S0073,2017-10-08,115.77
S0073,2017-10-09,99.92
S0073,2017-10-10,97.23
S0073,2017-10-11,101.41
S0073,2017-10-12,93.23
S0073,2017-10-13,71.44
S0073,2017-10-14,77.3
S0073,2017-10-15,99.67
S0073,2017-10-16,62.44
S0073,2017-10-17,118.71
S0073,2017-10-18,126.58
S0073,2017-10-19,114.19
S0073,2017-10-20,72.51
S0073,2017-10-21,116.59
S0073,2017-10-22,143.94
S0073,2017-10-23,107.31
S0073,2017-10-24,76.55
S0073,2017-10-25,82.14
S0073,2017-10-26,89.61
S0073,2017-10-27,159.06
S0073,2017-10-28,192.54000000000002
S0073,2017-10-29,90.69
S0073,2017-10-30,79.4
S0073,2017-10-31,57.14
S0073,2017-11-01,63.71
S0073,2017-11-02,75.88
S0073,2017-11-03,118.03
S0073,2017-11-04,104.96000000000001
S0073,2017-11-05,83.64
S0073,2017-11-06,83.96000000000001
S0073,2017-11-07,80.79
S0073,2017-11-08,76.23
S0073,2017-11-09,52.15
S0073,2017-11-10,61.23
S0073,2017-11-11,127.25999999999999
S0073,2017-11-12,136.51
S0073,2017-11-13,105.89
S0073,2017-11-14,110.42
S0073,2017-11-15,116.42
S0073,2017-11-16,65.67
S0073,2017-11-17,95.17
S0073,2017-11-18,127.33000000000001
S0073,2017-11-19,106.2
S0073,2017-11-20,72.35
S0073,2017-11-21,131.34
S0073,2017-11-22,116.3
S0073,2017-11-23,80.29
S0073,2017-11-24,80.25
S0073,2017-11-25,106.72
S0073,2017-11-26,105.87
S0073,2017-11-27,180.74
S0073,2017-11-28,82.29
S0073,2017-11-29,83.5
S0073,2017-11-30,109.94
S0073,2017-12-01,101.8
S0073,2017-12-02,76.11
S0073,2017-12-03,142.46
S0073,2017-12-04,82.31
S0073,2017-12-05,53.949999999999996
S0073,2017-12-06,91.04
S0073,2017-12-07,65.6
S0073,2017-12-08,57.84
S0073,2017-12-09,174.18
S0073,2017-12-10,95.34
S0073,2017-12-11,75.97
S0073,2017-12-12,78.98
S0073,2017-12-13,77.45
S0073,2017-12-14,83.82
S0073,2017-12-15,131.32999999999998
S0073,2017-12-16,149.55
S0073,2017-12-17,126.12
S0073,2017-12-18,91.25999999999999
S0073,2017-12-19,103.8
S0073,2017-12-20,113.36999999999999
S0073,2017-12-21,110.28999999999999
S0073,2017-12-22,102.2
S0073,2017-12-23,96.41
S0073,2017-12-24,172.82
S0073,2017-12-25,143.35
S0073,2017-12-26,139.15
S0073,2017-12-27,76.87
S0073,2017-12-28,68.18
S0073,2017-12-29,141.31
S0073,2017-12-30,193.82999999999998
S0073,2017-12-31,487.60999999999996
S0073,2018-01-01,103.35
S0073,2018-01-02,72.53
S0073,2018-01-03,75.21000000000001
S0073,2018-01-04,98.85000000000001
S0073,2018-01-05,108.99000000000001
S0073,2018-01-06,154.6
S0073,2018-01-07,151.2
S0073,2018-01-08,88.31
S0073,2018-01-09,71.6
S0073,2018-01-10,134.82999999999998
S0073,2018-01-11,65.06
S0073,2018-01-12,76.08
S0073,2018-01-13,167.91
S0073,2018-01-14,170.1
S0073,2018-01-15,217.43
S0073,2018-01-16,116.4
S0073,2018-01-17,251.25
S0073,2018-01-18,489.97
S0073,2018-01-19,128.97
S0073,2018-01-20,108.22
S0073,2018-01-21,161.96
S0073,2018-01-22,46.92
S0073,2018-01-23,106.78
S0073,2018-01-24,64.51
S0073,2018-01-25,90.61999999999999
S0073,2018-01-26,167.45
S0073,2018-01-27,70.71000000000001
S0073,2018-01-28,180.35999999999999
S0073,2018-01-29,45.97
S0073,2018-01-30,127.8
S0073,2018-01-31,70.71000000000001
S0073,2018-02-01,105.16
S0073,2018-02-02,98.25
S0073,2018-02-03,102.67
S0073,2018-02-04,208.32
S0073,2018-02-05,107.55
S0073,2018-02-06,66.02
S0073,2018-02-07,91.0
S0073,2018-02-08,113.55
S0073,2018-02-09,78.77000000000001
S0073,2018-02-10,92.8
S0073,2018-02-11,270.91
S0073,2018-02-12,74.07
S0073,2018-02-13,85.6
S0073,2018-02-14,181.51000000000002
S0073,2018-02-15,116.14
S0073,2018-02-16,102.71
S0073,2018-02-17,127.64999999999999
S0073,2018-02-18,142.6
S0073,2018-02-19,138.16
S0073,2018-02-20,157.46
S0073,2018-02-21,101.39
S0073,2018-02-22,139.96
S0073,2018-02-23,60.21
S0073,2018-02-24,134.02
S0073,2018-02-25,191.78
S0073,2018-02-26,87.72
S0073,2018-02-27,104.67
S0073,2018-02-28,80.33
S0073,2018-03-01,152.04
S0073,2018-03-02,80.25999999999999
S0073,2018-03-03,140.16
S0073,2018-03-04,147.98
S0073,2018-03-05,136.99
S0073,2018-03-06,138.04
S0073,2018-03-07,107.65
S0073,2018-03-08,82.46000000000001
S0073,2018-03-09,98.65
S0073,2018-03-10,144.28
S0073,2018-03-11,212.67
S0073,2018-03-12,158.57
S0073,2018-03-13,88.98
S0073,2018-03-14,64.21
S0073,2018-03-15,84.75
S0073,2018-03-16,86.35
S0073,2018-03-17,121.42
S0073,2018-03-18,183.64
S0073,2018-03-19,66.77
S0073,2018-03-20,86.38
S0073,2018-03-21,143.05
S0073,2018-03-22,215.64000000000001
S0073,2018-03-23,135.83
S0073,2018-03-24,182.1
S0073,2018-03-25,158.16
S0073,2018-03-26,171.3
S0073,2018-03-27,89.3
S0073,2018-03-28,105.78999999999999
S0073,2018-03-29,101.17
S0073,2018-03-30,109.71
S0073,2018-03-31,109.16
S0073,2018-04-01,224.66
S0073,2018-04-02,125.2
S0073,2018-04-03,125.45
S0073,2018-04-04,104.38
S0073,2018-04-05,131.96
S0073,2018-04-06,81.07000000000001
S0073,2018-04-07,126.8
S0073,2018-04-08,151.34
S0073,2018-04-09,103.77
S0073,2018-04-10,153.18
S0073,2018-04-11,224.53
S0073,2018-04-12,167.77
S0073,2018-04-13,130.0
S0073,2018-04-14,165.79
S0073,2018-04-15,192.07
S0073,2018-04-16,141.39000000000001
S0073,2018-04-17,71.57
S0073,2018-04-18,98.11
S0073,2018-04-19,117.39
S0073,2018-04-20,225.20999999999998
S0073,2018-04-21,163.49
S0073,2018-04-22,120.15
S0073,2018-04-23,140.97
S0073,2018-04-24,142.34
S0073,2018-04-25,124.83
S0073,2018-04-26,54.85
S0073,2018-04-27,111.92
S0073,2018-04-28,138.12
S0073,2018-04-29,187.57
S0073,2018-04-30,122.78
S0073,2018-05-01,154.53
S0073,2018-05-02,92.31
S0073,2018-05-03,157.48
S0073,2018-05-04,94.23
S0073,2018-05-05,249.48000000000002
S0073,2018-05-06,266.99
S0073,2018-05-07,139.42
S0073,2018-05-08,127.65
S0073,2018-05-09,82.98
S0073,2018-05-10,60.59
S0073,2018-05-11,130.28
S0073,2018-05-12,116.35
S0073,2018-05-13,221.05
S0073,2018-05-14,106.93
S0073,2018-05-15,95.58
S0073,2018-05-16,99.9
S0073,2018-05-17,144.34
S0073,2018-05-18,104.4
S0073,2018-05-19,211.51
S0073,2018-05-20,212.0
S0073,2018-05-21,114.72
S0073,2018-05-22,62.3
S0073,2018-05-23,111.9
S0073,2018-05-24,195.83
S0073,2018-05-25,143.25
S0073,2018-05-26,470.15999999999997
S0073,2018-05-27,400.9
S0073,2018-05-28,109.8
S0073,2018-05-29,143.98
S0073,2018-05-30,111.12
S0073,2018-05-31,90.47
S0073,2018-06-01,103.97
S0073,2018-06-02,158.84
S0073,2018-06-03,184.9
S0073,2018-06-04,79.95
S0073,2018-06-05,95.67
S0073,2018-06-06,106.09
S0073,2018-06-07,123.17
S0073,2018-06-08,166.47
S0073,2018-06-09,69.47
S0073,2018-06-10,175.63
S0073,2018-06-11,96.74
S0073,2018-06-12,116.44
S0073,2018-06-13,67.49
S0073,2018-06-14,146.17
S0073,2018-06-15,71.61
S0073,2018-06-16,110.35
S0073,2018-06-17,130.74
S0073,2018-06-18,88.1
S0073,2018-06-19,170.07999999999998
S0073,2018-06-20,99.87
S0073,2018-06-21,273.14
S0073,2018-06-22,144.22
S0073,2018-06-23,305.84
S0073,2018-06-24,238.04
S0073,2018-06-25,101.25
S0073,2018-06-26,124.79
S0073,2018-06-27,124.19
S0073,2018-06-28,54.32
S0073,2018-06-29,200.07999999999998
S0073,2018-06-30,167.68
S0073,2018-07-01,154.16
S0073,2018-07-02,92.71000000000001
S0073,2018-07-03,93.77
S0073,2018-07-04,107.57000000000001
S0073,2018-07-05,142.76
S0073,2018-07-06,135.3
S0073,2018-07-07,111.64999999999999
S0073,2018-07-08,189.18
S0073,2018-07-09,172.93
S0073,2018-07-10,143.08
S0073,2018-07-11,101.42
S0073,2018-07-12,79.96
S0073,2018-07-13,147.6
S0073,2018-07-14,113.0
S0073,2018-07-15,158.17000000000002
S0073,2018-07-16,108.7
S0073,2018-07-17,39.78
S0073,2018-07-18,64.24
S0073,2018-07-19,108.2
S0073,2018-07-20,153.4
S0073,2018-07-21,161.72
S0073,2018-07-22,148.42
S0073,2018-07-23,168.87
S0073,2018-07-24,66.44
S0073,2018-07-25,164.02
S0073,2018-07-26,111.61
S0073,2018-07-27,99.05
S0073,2018-07-28,148.15
S0073,2018-07-29,190.05
S0073,2018-07-30,121.05
S0073,2018-07-31,168.49
S0073,2018-08-01,92.68
S0073,2018-08-02,96.14
S0073,2018-08-03,144.37
S0073,2018-08-04,114.42
S0073,2018-08-05,146.49
S0073,2018-08-06,91.69
S0073,2018-08-07,58.0
S0073,2018-08-08,115.89
S0073,2018-08-09,80.46
S0073,2018-08-10,115.27000000000001
S0073,2018-08-11,98.55
S0073,2018-08-12,152.66
S0073,2018-08-13,155.69
S0073,2018-08-14,72.28
S0073,2018-08-15,95.19
S0073,2018-08-16,51.13
S0073,2018-08-17,127.51
S0073,2018-08-18,244.26
S0073,2018-08-19,205.96
S0073,2018-08-20,110.27000000000001
S0073,2018-08-21,94.02
S0073,2018-08-22,65.97
S0073,2018-08-23,38.25
S0073,2018-08-24,127.74
S0073,2018-08-25,106.66
S0073,2018-08-26,133.07
S0073,2018-08-27,112.32000000000001
S0073,2018-08-28,122.56
S0073,2018-08-29,69.7
S0073,2018-08-30,94.62
S0073,2018-08-31,79.38
S0073,2018-09-01,121.05
S0073,2018-09-02,150.13
S0073,2018-09-03,60.38
S0073,2018-09-04,200.74
S0073,2018-09-05,96.36
S0073,2018-09-06,94.60000000000001
S0073,2018-09-07,100.57000000000001
S0073,2018-09-08,127.76
S0073,2018-09-09,147.77
S0073,2018-09-10,98.43
S0073,2018-09-11,248.68
S0073,2018-09-12,86.13
S0073,2018-09-13,201.54
S0073,2018-09-14,296.85
S0073,2018-09-15,164.68
S0073,2018-09-16,368.25
S0073,2018-09-17,164.54
S0073,2018-09-18,124.16
S0073,2018-09-19,215.84
S0073,2018-09-20,104.04
S0073,2018-09-21,186.07
S0073,2018-09-22,211.67
S0073,2018-09-23,166.85
S0073,2018-09-24,122.78999999999999
S0073,2018-09-25,161.2
S0073,2018-09-26,93.35
S0073,2018-09-27,71.95
S0073,2018-09-28,97.39
S0073,2018-09-29,146.79
S0073,2018-09-30,108.24
S0073,2018-10-01,86.86
S0073,2018-10-02,228.49
S0073,2018-10-03,186.64
S0073,2018-10-04,168.42000000000002
S0073,2018-10-05,150.04
S0073,2018-10-06,160.74
S0073,2018-10-07,235.54999999999998
S0073,2018-10-08,110.27
S0073,2018-10-09,138.6
S0073,2018-10-10,99.96000000000001
S0073,2018-10-11,160.34
S0073,2018-10-12,60.56
S0073,2018-10-13,224.11
S0073,2018-10-14,261.91
S0073,2018-10-15,109.27
S0073,2018-10-16,168.38
S0073,2018-10-17,138.08
S0073,2018-10-18,167.86
S0073,2018-10-19,45.06
S0073,2018-10-20,187.21
S0073,2018-10-21,237.97
S0073,2018-10-22,91.2
S0073,2018-10-23,69.88
S0073,2018-10-24,243.43
S0073,2018-10-25,108.89
S0073,2018-10-26,51.510000000000005
S0073,2018-10-27,118.12
S0073,2018-10-28,167.82
S0073,2018-10-29,225.82
S0073,2018-10-30,84.16
S0073,2018-10-31,211.23
S0073,2018-11-01,143.29999999999998
S0073,2018-11-02,109.52000000000001
S0073,2018-11-03,149.67
S0073,2018-11-04,233.43
S0073,2018-11-05,111.62
S0073,2018-11-06,120.48
S0073,2018-11-07,80.52
S0073,2018-11-08,105.02
S0073,2018-11-09,114.78
S0073,2018-11-10,115.10000000000001
S0073,2018-11-11,179.36
S0073,2018-11-12,98.37
S0073,2018-11-13,60.28
S0073,2018-11-14,109.76
S0073,2018-11-15,161.76
S0073,2018-11-16,46.35
S0073,2018-11-17,128.66
S0073,2018-11-18,102.53999999999999
S0073,2018-11-19,151.49
S0073,2018-11-20,152.1
S0073,2018-11-21,98.74
S0073,2018-11-22,119.28
S0073,2018-11-23,104.48
S0073,2018-11-24,124.28
S0073,2018-11-25,205.91
S0073,2018-11-26,119.14999999999999
S0073,2018-11-27,66.85
S0073,2018-11-28,75.52
S0073,2018-11-29,135.57
S0073,2018-11-30,38.88
S0073,2018-12-01,154.19
S0073,2018-12-02,190.24
S0073,2018-12-03,94.52
S0073,2018-12-04,111.81
S0073,2018-12-05,134.72
S0073,2018-12-06,152.84
S0073,2018-12-07,115.59
S0073,2018-12-08,119.93
S0073,2018-12-09,127.4
S0073,2018-12-10,132.45
S0073,2018-12-11,167.79
S0073,2018-12-12,83.60000000000001
S0073,2018-12-13,25.650000000000002
S0073,2018-12-14,57.86
S0073,2018-12-15,158.57999999999998
S0073,2018-12-16,78.71000000000001
S0073,2018-12-17,138.93
S0073,2018-12-18,78.62
S0073,2018-12-19,73.56
S0073,2018-12-20,126.32000000000001
S0073,2018-12-21,97.42999999999999
S0073,2018-12-22,166.66
S0073,2018-12-23,301.27
S0073,2018-12-24,267.88
S0073,2018-12-25,110.78
S0073,2018-12-26,85.13
S0073,2018-12-27,167.88
S0073,2018-12-28,127.69
S0073,2018-12-29,159.51
S0073,2018-12-30,230.66
S0073,2018-12-31,292.38
S0073,2019-01-01,84.50999999999999
S0073,2019-01-02,42.72
